conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a2b566b0-1070-47a4-adc8-88839942ce25,hybride Kontrollsysteme,released,knowledge,cross-sector,hybride Steuersysteme,"Kontrollsysteme, die sowohl Teilsysteme mit kontinuierlicher Dynamik und Teilsysteme mit diskreter Dynamik umfassen.",http://data.europa.eu/esco/isced-f/0613,Entwicklung und Analyse von Software und Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a2b5dcf3-5b6a-453d-876c-cff540c0faf1,CAD-Software,released,knowledge,cross-sector,,"Die Software für das computergestützte Konstruieren (CAD) zur Erstellung, Änderung, Analyse oder Optimierung eines Produkts.",http://data.europa.eu/esco/isced-f/0613,Entwicklung und Analyse von Software und Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a2fef437-6719-47c2-8552-73b9fe81df86,IKT-Kapazität planen,released,skill/competence,occupation-specific,,"Planen der längerfristigen Hardwarekapazität, IKT-Infrastruktur, Rechenressourcen, Humanressourcen und anderer Aspekte, die notwendig sind, um den sich ändernden Anforderungen an IKT-Produkten und -Services gerecht zu werden.",http://data.europa.eu/esco/skill/2c5cbddf-3393-452f-abb0-8e734d1b61be | http://data.europa.eu/esco/skill/92fc9726-5b5e-439e-a33c-06a8c63fbb9a,künftige Kapazitätsanforderungen planen | Zuweisung und Kontrolle von Ressourcen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a32c2a6d-02ea-42ec-b2b7-66659ce1811c,Echolotungsgerät bedienen,released,skill/competence,sector-specific,,Bedienen technischer Geräte zur Messung der Meerestiefe. Berechnen und Interpretieren der Ergebnisse und Weitergeben der Erkenntnisse an das Management.,http://data.europa.eu/esco/skill/7ca69606-5ffc-4668-ae53-713c1f1612e6,Bedienen von wissenschaftlichen und Laborausrüstungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a35b9b1c-ebfe-41ac-96be-2a7b2ea04670,dateibasierter Workflow,released,knowledge,sector-specific,,"Die Aufzeichnung bewegter Bilder ohne Band, sondern durch Speicherung dieser digitalen Videos auf optischen Speichermedien, Festplatten und anderen digitalen Speichermedien.",http://data.europa.eu/esco/isced-f/0211,Audiovisuelle Techniken und Medienproduktion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a3882117-5ace-40b3-ad39-014d8b53c835,gescannte Bilder herstellen,released,skill/competence,sector-specific,,Herstellen gescannter Bilder gemäß unterschiedlicher Anforderungen und ohne etwaige Mängel.,http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe,Kreieren von Auslagen und Dekorationen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a3bd38a7-06e4-4e9c-8bbc-75aa36871801,Sendungsinformationssysteme bedienen,released,skill/competence,sector-specific,,"Bedienen von Sendungsinformationssystemen zur Erfassung der Bearbeitung von Postsendungen. Aufzeichnen von Fehlern und Identifizieren von Paketen, die nicht zugestellt wurden. Sicherstellen, dass Briefpost und kleine Pakete bis zur Lieferung an die Empfänger rückverfolgbar sind.",http://data.europa.eu/esco/skill/1034004c-0347-4765-8794-b65d2c92b379,Dokumentation und Aufzeichnung von Informationen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a3ce2bf7-5562-4639-9b52-fdb4850a3904,IKT-Problemlösungsverfahren,released,knowledge,sector-specific,,Die Techniken zur Ermittlung der Ursachen von IKT-Störfällen.,http://data.europa.eu/esco/isced-f/0611,Computernutzung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a3e7ebba-5183-4df8-9203-35b9b9b8f4fa,Kundendaten sammeln,released,skill/competence,sector-specific,,"Sammeln von Kundendaten wie Kontaktdaten, Kreditkarten- oder Rechnungsdaten; Sammeln von Informationen zur Nachverfolgung der Kaufhistorie.",http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,Sammeln von Informationen aus physikalischen oder elektronischen Quellen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5,Datenschutz,released,knowledge,sector-specific,,"Die Grundsätze, ethischen Fragen, Vorschriften und Protokolle des Datenschutzes.",http://data.europa.eu/esco/isced-f/0612,Design und Verwaltung von Datenbanken und Netzwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a46743b7-ff8c-49b6-99f7-7fa5bc241771,elektronische Patientenakten in der Krankenpflege verwenden,released,skill/competence,sector-specific,,"Verwenden elektronischer Patientenakten zur Dokumentation von Beurteilung, Diagnose, Behandlungen und Ergebnissen der Krankenpflege auf Grundlage vergleichbarer Klassifizierungssysteme sowie der Taxonomie für die Krankenpflege.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c | http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1,"Verwaltung, Sammlung und Speicherung digitaler Daten | Datenbanken nutzen"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a47d194d-0ffd-4aaa-b695-fbbe0255000e,Informationssystem konzipieren,released,skill/competence,sector-specific,Informationssysteme konzipieren | integriertes IKT-System konzipieren | Konzept für IKT-System entwickeln | IKT-System entwerfen | IKT-System konzipieren | IT-System konzipieren,"Festlegen der Architektur, Zusammensetzung, Komponenten, Module, Schnittstellen und Daten für integrierte Informationssysteme (Hardware, Software und Netzwerke) auf Grundlage von Systemanforderungen und -spezifikationen.",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,Entwickeln von IKT-Systemen oder -Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a4881e54-6055-4e61-855a-0a56ced7cfa3,Bewertung der Webstrategie,released,knowledge,sector-specific,,"Techniken zur Durchführung einer eingehenden Analyse der Webpräsenz eines Unternehmens.
	",http://data.europa.eu/esco/isced-f/0414,Marketing und Werbung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a48e97cc-9240-46e3-b62d-a6935f132bea,Fossilien lokalisieren,released,skill/competence,occupation-specific,,Ermitteln von Orten für Fossilienfunde mit Radarscannern und anderen Geräten.,http://data.europa.eu/esco/skill/7ca69606-5ffc-4668-ae53-713c1f1612e6,Bedienen von wissenschaftlichen und Laborausrüstungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a4a882a1-0263-4dd2-b29a-f0028cac2393,Integrationsstrategie definieren,released,skill/competence,sector-specific,,"Festlegen von Strategien für die Systemintegration unter Berücksichtigung des Zeitplans, der erforderlichen Verfahren für die Integration von Komponenten in Teilsysteme und Systeme, der Mittel, mit denen die Komponenten miteinander verbunden werden, sowie der mit der Integration einhergehenden Risiken.",http://data.europa.eu/esco/skill/248894d1-42dc-474f-af6e-2da52ac0c679 | http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,Technologiestrategie festlegen | Entwickeln von IKT-Systemen oder -Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a4bead49-86a0-4849-8b6a-77cdcc157808,Herstelleranweisungen für audiovisuelle Geräte,released,knowledge,sector-specific,,Die Anweisungen des Herstellers für die Installation von Audio- und Videogeräten entsprechend den Vorgaben des Benutzerhandbuchs.,http://data.europa.eu/esco/isced-f/0211,Audiovisuelle Techniken und Medienproduktion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a4c2aa71-086f-4a46-b481-2619673c9dfe,IKT-Benutzerforschung betreiben,released,skill/competence,sector-specific,,"Durchführen von Forschungsaufgaben wie Rekrutierung von Teilnehmern, Planung von Aufgaben, Erhebung empirischer Daten, Datenanalyse und Materialerstellung, um die Interaktion der Nutzer mit einem IKT-System, einem IKT-Programm oder einer IKT-Anwendung zu bewerten.",http://data.europa.eu/esco/skill/8fde007e-ea4c-48c2-84c5-752834acd31d | http://data.europa.eu/esco/skill/ddfe79e2-c2e3-4ba7-9bdf-3820b4f75b54,"Durchführung von Studien, Ermittlungen und Untersuchungen | IKT-Anwenderbedarf ermitteln"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0,ML (Computerprogrammierung),released,knowledge,sector-specific,,"Techniken und Grundsätze der Softwareentwicklung, wie Analyse, Algorithmen, Codierung, Tests und Zusammenstellung von Programmierparadigmen in ML.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,Computerprogrammierung | Entwicklung und Analyse von Software und Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a4e31589-3632-4926-91d0-15b889c90b9b,IBM WebSphere,released,knowledge,sector-specific,,Der Anwendungsserver „IBM WebSphere“ bietet flexible und sichere Java-EE-Laufzeitumgebungen zur Unterstützung der Anwendungsinfrastruktur und des Einsatzes von Anwendungen.,http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28 | http://data.europa.eu/esco/isced-f/0613,Webprogrammierung | Entwicklung und Analyse von Software und Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a4ec696c-ac73-4bd5-8a3c-09a783cf3944,Bergbau-Planungssoftware verwenden,released,skill/competence,sector-specific,,"Verwenden spezieller Software zum Planen, Konzipieren und Modellieren von Bergbauarbeiten.",http://data.europa.eu/esco/skill/5475343c-5e75-415f-b431-17f3c20a347e | http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,Produktionsplanungssoftware nutzen | Nutzung computergestützter Tools zum Konstruieren und Zeichnen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a50c6a0a-5171-4be6-aa2b-50fe4d025d45,3D-CAD-Schuhprototypen entwerfen,released,skill/competence,sector-specific,,"Fähigkeit zum Lesen und Verstehen visueller Elemente und technischer Entwurfsspezifikationen aus von Hand oder am Computer erstellten Skizzen, Abbildungen und Zeichnungen. Digitalisieren oder Scannen der Leisten. Erstellen des Entwurfs auf Grundlage der Leistenform gemäß den Maßvorgaben des Kunden. Erzeugen von 3D-Schuhmodellen mittels verschiedener Funktionen der CAD-Software wie Erstellen, Bearbeiten und Testen virtueller Abbildungen für das computergestützte künstlerische und technische 3D-Design von Schuhen. Erzeugen alternativer Modelle und Entwickeln virtueller Modelle und Kollektionen. Erstellen von Präsentationstafeln und Katalogen.",http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b | http://data.europa.eu/esco/skill/b34e2ba1-9080-48c9-9b42-ee9192a4d3f1,Nutzung computergestützter Tools zum Konstruieren und Zeichnen | CAD-Software nutzen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a520b743-8f40-43ac-a2d5-755899120844,Tontechnik,released,knowledge,cross-sector,,"Die verschiedenen Technologien für Tonproduktion, -aufzeichnung und -wiedergabe.",http://data.europa.eu/esco/isced-f/0211,Audiovisuelle Techniken und Medienproduktion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a521903b-aa32-4954-9790-961b0df1261f,unbemannte Flugsysteme,released,knowledge,sector-specific,unbemannte Flugzeuge,Die Systeme zur Fernsteuerung von unbemannten Luftfahrzeugen durch Bordcomputer oder durch einen Piloten am Boden oder in der Luft.,http://data.europa.eu/esco/isced-f/0714,Elektronik und Automation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a56dec32-05ef-45de-a256-ee6741f356db,Vertraulichkeit von Informationen,released,knowledge,sector-specific,Vertraulichkeit von Information | Datenzugangskontrolle | Informationsvertraulichkeit | Vertraulichkeit der Daten | Verbraucherdatenschutz | Vertraulichkeit der Informationen | Datenzugriffskontrolle | Datenschutz,"Die Mechanismen und Regelungen, die eine selektive Zugangskontrolle gewährleisten und gewährleisten, dass nur befugte Personen (Personen, Verfahren, Systeme und Geräte) Zugang zu Daten haben, Wege zum korrekten Umgang mit vertraulichen Informationen und Verstoßrisiken.",http://data.europa.eu/esco/skill/e37d64dc-0f05-4ee8-b065-bf76f70d8f5c | http://data.europa.eu/esco/isced-f/0612,Vertraulichkeitsverpflichtungen einhalten | Design und Verwaltung von Datenbanken und Netzwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a571ae14-3e16-4fd3-a615-5646e0b0b696,Daten untersuchen,released,skill/competence,cross-sector,,"Analysieren, Umwandeln und Modellieren von Daten, um nützliche Informationen zu ermitteln und die Entscheidungsfindung zu unterstützen.",http://data.europa.eu/esco/skill/1d6c7de4-350e-4868-a47b-333b4b0d9650 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,"Daten, Informationen und digitale Inhalte bewerten | Analyse und Auswertung von Informationen und Daten"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a572fd00-6735-428b-9fb1-fd2bf6262b21,Online-Wettbewerber beobachten,released,skill/competence,occupation-specific,,"Überwachen der Tätigkeiten von Unternehmen derselben Branche, die ein ähnliches Produkt oder eine ähnliche Dienstleistung in einem Online-Umfeld anbieten.",http://data.europa.eu/esco/skill/5c2d5780-23ed-4372-bb8d-c1846ee404ae,Überwachung finanzieller und wirtschaftlicher Ressourcen und Tätigkeiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a57a54b6-2f2e-43e4-9621-b52f4a63cb08,LDAP,released,knowledge,sector-specific,,"Die Computersprache „LDAP“ ist eine Abfragesprache für das Auffinden von Informationen in einer Datenbank und von Dokumenten, die die benötigten Informationen enthalten.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/9cf681c7-89ec-470c-b651-7fe03786f586,Entwicklung und Analyse von Software und Anwendungen | Abfragesprachen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a59708e3-e654-4e37-8b8a-741c3b756eee,Multimedia-Systeme,released,knowledge,cross-sector,,"Die Methoden, Verfahren und Techniken in Bezug auf den Betrieb von Multimediasystemen, in der Regel eine Kombination aus Software und Hardware, die verschiedene Medienarten wie Video und Audio aufweist.",http://data.europa.eu/esco/isced-f/0211,Audiovisuelle Techniken und Medienproduktion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a6532ae5-efc4-4ca4-b172-c11471940d09,Elektronischer Geschäftsverkehr,released,knowledge,sector-specific,,"Jeder Geschäftsverkehr, der über ein computergestütztes Netz abgewickelt wird. Dabei handelt es sich in erster Linie um die Nutzung von Web, Internet und Intranet zur Abwicklung von Geschäften. Hierzu gehören u. a. Geschäftsprozesse wie Dienste für Kundenbeziehungsmanagement und das Lieferkettenmanagement.
	",http://data.europa.eu/esco/isced-f/0688,Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Informations- und Kommunikationstechnologien (IKT)
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516,Bildbearbeitungsprogramm,released,knowledge,sector-specific,,"Der Bereich der grafischen IKT-Tools, die die digitale Bearbeitung und die Zusammenstellung von Grafiken ermöglichen, z. B. GIMP, Adobe Photoshop und Adobe Illustrator, um sowohl 2D-Raster- als auch Vektorgrafiken zu entwickeln.",http://data.europa.eu/esco/skill/9ce670ec-318c-4a91-9179-03437db728dc | http://data.europa.eu/esco/skill/f058bf62-70d1-4f5e-be2a-8b26fac24a96 | http://data.europa.eu/esco/isced-f/0611,IKT-Softwarespezifikationen | Computergrafiken entwerfen | Computernutzung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a72408af-b488-4ad4-801b-bbf16f7a7b57,Jalousieantriebssysteme installieren,released,skill/competence,sector-specific,,"Installieren mechanischer und elektrischer Jalousieantriebssysteme wie Kurbeln und Rohrmotoren. Installieren und Anschließen der Computersteuersysteme wie Fernsteuerung, Sonnen- und Windsensoren.",http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"Installation und Reparatur von elektrischen, elektronischen und Präzisionsgeräten"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a7242a8d-3762-42b7-b430-3369351bbd7d,Farbkorrekturen von Bildern mit digitalen Zwischenstufen vornehmen,released,skill/competence,sector-specific,,Scannen von Filmnegativen mit einem Scanner und Vornehmen der digitalen Feinabstimmung mithilfe von Bildbearbeitungssoftware.,http://data.europa.eu/esco/skill/9ce52938-fe28-4548-b38d-0c783933e19a | http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,digitale Bewegtbilder editieren | Nutzung computergestützter Tools zum Bearbeiten von Ton und Bild
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a7723f06-53c3-4228-9fd0-1952ea1d7391,Havok Vision,released,knowledge,sector-specific,,"Die Spiel-Engine „Havok Vision, die sich aus integrierten Entwicklungsumgebungen und spezialisierten Gestaltungswerkzeugen für die rasche Iteration von von Nutzern geschaffenen Computerspielen zusammensetzt. 
 ",http://data.europa.eu/esco/isced-f/0211 | http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960,Audiovisuelle Techniken und Medienproduktion | Videospielerstellungssysteme
