conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/isced-f/0519,Biologische und verwandte Wissenschaften – nirgendwo sonst klassifiziert,,,released,2024-05-02T16:15:54.806Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,0519
SkillGroup,http://data.europa.eu/esco/isced-f/052,Umwelt,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,052
SkillGroup,http://data.europa.eu/esco/isced-f/0520,Umwelt – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0520
SkillGroup,http://data.europa.eu/esco/isced-f/0521,Umweltwissenschaften,,,released,2023-07-04T07:18:15.885Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0521
SkillGroup,http://data.europa.eu/esco/isced-f/0522,Natürliche Umgebungen und Wildtiere,,,released,2023-06-20T15:39:26.442Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0522
SkillGroup,http://data.europa.eu/esco/isced-f/0529,Umwelt – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0529
SkillGroup,http://data.europa.eu/esco/isced-f/053,Physikwissenschaften,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,053
SkillGroup,http://data.europa.eu/esco/isced-f/0530,Physikwissenschaften – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0530
SkillGroup,http://data.europa.eu/esco/isced-f/0531,Chemie,,,released,2023-07-03T08:37:32.521Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0531
SkillGroup,http://data.europa.eu/esco/isced-f/0532,Geowissenschaften,,,released,2023-07-05T08:44:07.574Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0532
SkillGroup,http://data.europa.eu/esco/isced-f/0533,Physik,,,released,2023-07-05T09:10:47.49Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0533
SkillGroup,http://data.europa.eu/esco/isced-f/0539,Physikwissenschaften – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0539
SkillGroup,http://data.europa.eu/esco/isced-f/054,Mathematik und Statistik,,,released,2024-05-02T16:14:18.874Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,054
SkillGroup,http://data.europa.eu/esco/isced-f/0540,Mathematik und Statistik – nicht näher definiert,,,released,2023-07-05T15:10:32.277Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0540
SkillGroup,http://data.europa.eu/esco/isced-f/0541,Mathematik,,,released,2024-05-02T16:14:10.11Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0541
SkillGroup,http://data.europa.eu/esco/isced-f/0542,Statistik,,,released,2024-05-02T16:13:00.393Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0542
SkillGroup,http://data.europa.eu/esco/isced-f/058,"Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Naturwissenschaften, Mathematik und Statistik",,,released,2024-05-02T16:11:02.577Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,058
SkillGroup,http://data.europa.eu/esco/isced-f/0588,"Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Naturwissenschaften, Mathematik und Statistik",,,released,2024-05-02T16:10:55.215Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0588
SkillGroup,http://data.europa.eu/esco/isced-f/059,"Naturwissenschaften, Mathematik und Statistik – nirgendwo sonst klassifiziert",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,059
SkillGroup,http://data.europa.eu/esco/isced-f/0599,"Naturwissenschaften, Mathematik und Statistik – nirgendwo sonst klassifiziert",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0599
SkillGroup,http://data.europa.eu/esco/isced-f/06,Informations- und Kommunikationstechnologien (IKT),,,released,2021-08-30T14:57:56.832Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,06
SkillGroup,http://data.europa.eu/esco/isced-f/061,Informations- und Kommunikationstechnologien (IKT),,,released,2021-08-30T14:53:01.939Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,061
SkillGroup,http://data.europa.eu/esco/isced-f/0610,Informations- und Kommunikationstechnologien (IKT) – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,0610
SkillGroup,http://data.europa.eu/esco/isced-f/0611,Computernutzung,,,released,2023-07-06T09:57:34.775Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0611
SkillGroup,http://data.europa.eu/esco/isced-f/0612,Design und Verwaltung von Datenbanken und Netzwerken,,,released,2023-10-20T09:49:49.879Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0612
SkillGroup,http://data.europa.eu/esco/isced-f/0613,Entwicklung und Analyse von Software und Anwendungen,,,released,2023-07-11T10:47:11.805Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0613
SkillGroup,http://data.europa.eu/esco/isced-f/0619,Informations- und Kommunikationstechnologien – nirgendwo sonst klassifiziert,,,released,2023-10-20T10:01:42.693Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0619
SkillGroup,http://data.europa.eu/esco/isced-f/068,Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Informations- und Kommunikationstechnologien (IKT),,,released,2024-05-02T16:09:08.315Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,068
SkillGroup,http://data.europa.eu/esco/isced-f/0688,Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Informations- und Kommunikationstechnologien (IKT),,,released,2024-05-02T16:08:59.079Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0688
SkillGroup,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",,,released,2022-01-13T15:06:40.148Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,07
SkillGroup,http://data.europa.eu/esco/isced-f/070,"Ingenieurwesen, Fertigung und Bauwesen – nicht näher definiert",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,070
SkillGroup,http://data.europa.eu/esco/isced-f/0700,"Ingenieurwesen, Fertigung und Bauwesen – nicht näher definiert",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0700
SkillGroup,http://data.europa.eu/esco/isced-f/071,Ingenieurwesen und Ingenieurberufe,,,released,2024-05-02T16:07:41.997Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,071
SkillGroup,http://data.europa.eu/esco/isced-f/0710,Ingenieurwesen und Ingenieurberufe – nicht näher definiert,,,released,2024-01-29T16:12:44.504Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0710
SkillGroup,http://data.europa.eu/esco/isced-f/0711,Chemietechnik und ‑verfahren,,,released,2024-01-29T17:05:57.588Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,0711
SkillGroup,http://data.europa.eu/esco/isced-f/0712,Umweltschutztechnologie,,,released,2023-07-05T08:23:25.85Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0712
SkillGroup,http://data.europa.eu/esco/isced-f/0713,Elektrizität und Energie,,,released,2024-01-30T15:25:24.149Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0713
SkillGroup,http://data.europa.eu/esco/isced-f/0714,Elektronik und Automation,,,released,2023-07-05T15:43:39.362Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,0714
SkillGroup,http://data.europa.eu/esco/isced-f/0715,Mechanik und Metallbearbeitung,,,released,2024-01-29T16:22:28.909Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0715
SkillGroup,http://data.europa.eu/esco/isced-f/0716,"Kraftfahrzeuge, Schiffe und Flugzeuge",,,released,2023-07-05T15:16:47.21Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0716
SkillGroup,http://data.europa.eu/esco/isced-f/0719,Ingenieurwesen und Ingenieurberufe – nirgendwo sonst klassifiziert,,,released,2024-05-02T16:07:35.562Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0719
SkillGroup,http://data.europa.eu/esco/isced-f/072,Fertigung und Verarbeitung,,,released,2024-05-02T16:07:10.936Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,072
SkillGroup,http://data.europa.eu/esco/isced-f/0720,Fertigung und Verarbeitung – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0720
SkillGroup,http://data.europa.eu/esco/isced-f/0721,Lebensmittelverarbeitung,,,released,2023-08-03T10:03:35.737Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,0721
SkillGroup,http://data.europa.eu/esco/isced-f/0722,"Werkstoffe (Glas, Papier, Plastik und Holz)",,,released,2023-01-24T18:49:48.26Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0722
SkillGroup,http://data.europa.eu/esco/isced-f/0723,"Textilien (Bekleidung, Schuhe und Leder)",,,released,2020-12-07T15:19:56.923Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0723
SkillGroup,http://data.europa.eu/esco/isced-f/0724,Bergbau,,,released,2023-01-27T16:39:07.762Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0724
SkillGroup,http://data.europa.eu/esco/isced-f/0729,Fertigung und Verarbeitung – nirgendwo sonst klassifiziert,,,released,2024-05-02T16:06:59.852Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0729
SkillGroup,http://data.europa.eu/esco/isced-f/073,Architektur und Bauwesen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,073
SkillGroup,http://data.europa.eu/esco/isced-f/0730,Architektur und Bauwesen – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0730
SkillGroup,http://data.europa.eu/esco/isced-f/0731,Architektur und Städteplanung,,,released,2024-01-29T16:17:36.811Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0731
SkillGroup,http://data.europa.eu/esco/isced-f/0732,Bau- und Bauingenieurwesen,,,released,2024-01-29T17:05:50.79Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0732
SkillGroup,http://data.europa.eu/esco/isced-f/078,"Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Ingenieurwesen, Fertigung und Bauwesen",,,released,2023-10-30T09:59:15.592Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,078
SkillGroup,http://data.europa.eu/esco/isced-f/0788,"Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Ingenieurwesen, Fertigung und Bauwesen",,,released,2023-07-03T14:54:39.891Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,0788
SkillGroup,http://data.europa.eu/esco/isced-f/079,"Ingenieurwesen, Fertigung und Bauwesen – nirgendwo sonst klassifiziert",,,released,2024-05-02T16:06:29.308Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,079
SkillGroup,http://data.europa.eu/esco/isced-f/0799,"Ingenieurwesen, Fertigung und Bauwesen – nirgendwo sonst klassifiziert",,,released,2024-05-02T16:06:19.897Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0799
SkillGroup,http://data.europa.eu/esco/isced-f/08,"Agrarwissenschaft, Forstwissenschaft, Fischereiwirtschaft und Veterinärwissenschaft",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,08
SkillGroup,http://data.europa.eu/esco/isced-f/080,"Agrarwissenschaft, Forstwissenschaft, Fischereiwirtschaft und Veterinärwissenschaft – nicht näher definiert",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,080
SkillGroup,http://data.europa.eu/esco/isced-f/0800,"Agrarwissenschaft, Forstwissenschaft, Fischereiwirtschaft und Veterinärwissenschaft – nicht näher definiert",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,0800
